file	line	concern	signals	source	semantic-review
src/app/component/new-grid/new-grid.component.ts	4754	render-and-gesture	compound-material	if (!(link instanceof RealLink) || !link.comIsCustom) return null;	pending
src/app/component/new-grid/new-grid.component.ts	4755	render-and-gesture	point-topology	const centroid = uniformBodyOf(link.joints).centroid;	pending
src/app/component/new-grid/new-grid.component.ts	4858	render-and-gesture	point-topology	const joints = link.joints;	pending
src/app/component/new-grid/new-grid.component.ts	5367	render-and-gesture	point-topology	if ((link.joints?.length ?? 0) !== 2) return 0;	pending
src/app/component/new-grid/new-grid.component.ts	5369	render-and-gesture	point-topology	const [from, to] = link.joints;	pending
src/app/component/new-grid/new-grid.component.ts	5393	render-and-gesture	compound-material	return this.settings.isShowCOM.value && link instanceof RealLink && link.mass > 0;	pending
src/app/component/new-grid/new-grid.component.ts	5444	render-and-gesture	compound-material	const parts = (link instanceof RealLink ? link.subset : []) ?? [];	pending
src/app/component/new-grid/new-grid.component.ts	5446	render-and-gesture	point-topology	const joints = of.joints ?? [];	pending
src/app/component/new-grid/new-grid.component.ts	5454	render-and-gesture	point-topology	const first = part.joints[0];	pending
src/app/component/new-grid/new-grid.component.ts	5455	render-and-gesture	point-topology	const last = part.joints[part.joints.length - 1];	pending
src/app/component/new-grid/new-grid.component.ts	5483	render-and-gesture	point-topology	if ((link.joints?.length ?? 0) !== 2) return undefined;	pending
src/app/component/new-grid/new-grid.component.ts	5484	render-and-gesture	compound-material	if (link instanceof RealLink && link.subset.length > 0) return undefined;	pending
src/app/component/new-grid/new-grid.component.ts	5485	render-and-gesture	point-topology	const [from, to] = link.joints;	pending
src/app/component/new-grid/new-grid.component.ts	5537	render-and-gesture	point-topology	const [a, b] = link.joints;	pending
src/app/component/new-grid/new-grid.component.ts	5586	render-and-gesture	point-topology	if ((link.joints?.length ?? 0) !== 2) return undefined;	pending
src/app/component/new-grid/new-grid.component.ts	5587	render-and-gesture	point-topology	return this.mechanismSrv.joints.find(	pending
src/app/component/new-grid/new-grid.component.ts	5589	render-and-gesture	point-topology	joint instanceof PrisJoint &&	pending
src/app/component/new-grid/new-grid.component.ts	5941	render-and-gesture	point-topology	return joint instanceof PrisJoint	pending
src/app/component/new-grid/new-grid.component.ts	6208	render-and-gesture	point-topology	const [from, to] = sealed ? [sealed.barrelFar, sealed.rodFar] : link.joints;	pending
src/app/component/new-grid/new-grid.component.ts	6235	render-and-gesture	point-topology	const [from, to] = sealed ? [sealed.barrelFar, sealed.rodFar] : link.joints;	pending
src/app/component/new-grid/new-grid.component.ts	6452	render-and-gesture	point-topology	return (selectedLink.joints[1] as RealJoint).ground;	pending
src/app/component/playback-bar/playback-bar.component.ts	500	topology-or-consumer	point-topology	return master ? master.joints.length - 1 : 0;	pending
src/app/component/playback-bar/playback-bar.component.ts	737	topology-or-consumer	point-topology	(joint) => joint instanceof RealJoint && joint.input	pending
src/app/component/right-panel/right-panel.component.ts	361	topology-or-consumer	point-topology	console.log(this.mechanismService.joints);	pending
src/app/component/settings-panel/settings-panel.component.ts	407	topology-or-consumer	point-topology	if (this.mechanismSrv.joints.length === 0 && this.mechanismSrv.links.length === 0) {	pending
src/app/component/synthesis-panel/synthesis-panel.component.ts	515	topology-or-consumer	point-topology	this.mechanismSrv.links.length === 0 && this.mechanismSrv.joints.length === 0;	pending
src/app/component/top-bar/top-bar.component.ts	424	topology-or-consumer	point-topology	return this.mechanism.joints.length > 0 || this.mechanism.links.length > 0;	pending
src/app/component/view-controls/view-controls.component.html	86	topology-or-consumer	shape-frame	shortcut="view.centerOfMass"	pending
src/app/component/view-controls/view-controls.component.ts	81	topology-or-consumer	shape-frame	'view.centerOfMass': () => !this.noMassiveLink() && this.showCenterOfMass(),	pending
src/app/component/view-controls/view-controls.component.ts	167	topology-or-consumer	point-topology	return this.mechanismService.joints.length === 0;	pending
src/app/component/view-controls/view-controls.component.ts	174	topology-or-consumer	compound-material	return !this.mechanismService.links.some((link) => link instanceof RealLink && link.mass > 0);	pending
src/app/component/view-controls/view-controls.component.ts	178	topology-or-consumer	point-topology	return !this.mechanismService.joints.some(	pending
src/app/model/actuator.ts	57	topology-or-consumer	point-topology	if (joint instanceof PrisJoint && joint.carrier && !seen.has(joint.carrier.id)) {	pending
src/app/model/actuator.ts	73	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint)) {	pending
src/app/model/actuator.ts	100	topology-or-consumer	point-topology	kind: joint instanceof PrisJoint ? 'length' : 'angle',	pending
src/app/model/actuator.ts	132	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint)) return { short: 'not a joint', long };	pending
src/app/model/actuator.ts	172	topology-or-consumer	point-topology	return body.joints.find((member) => member.id !== joint.id && !coincident(member, joint));	pending
src/app/model/body-label.ts	39	topology-or-consumer	compound-material	if (body instanceof SliderBlock) {	pending
src/app/model/body-label.ts	40	topology-or-consumer	point-topology	const pin = body.joints.find((joint) => !(joint instanceof PrisJoint));	pending
src/app/model/cylinder-pose-plan.ts	137	topology-or-consumer	point-topology	node.joints.forEach((joint) => found.set(joint.id, joint));	pending
src/app/model/cylinder-pose-plan.ts	138	topology-or-consumer	compound-material	if (node instanceof RealLink) node.subset.forEach(walk);	pending
src/app/model/cylinder-pose-plan.ts	149	topology-or-consumer	compound-material	if (node instanceof RealLink) node.subset.forEach(walk);	pending
src/app/model/cylinder-pose-plan.ts	233	topology-or-consumer	point-topology	if (!(joint instanceof RealJoint)) continue;	pending
src/app/model/cylinder-pose-plan.ts	235	topology-or-consumer	compound-material	if (!(link instanceof SliderBlock)) continue;	pending
src/app/model/cylinder-pose-plan.ts	236	topology-or-consumer	point-topology	for (const partner of link.joints) {	pending
src/app/model/cylinder.ts	170	topology-or-consumer	point-topology	if (node.joints.length === 2 && keep(node)) found.set(node.id, node);	pending
src/app/model/cylinder.ts	171	topology-or-consumer	compound-material	if (node instanceof RealLink) node.subset.forEach(walk);	pending
src/app/model/cylinder.ts	231	topology-or-consumer	point-topology	leaf.joints.some((member) => member.id === pin.id)	pending
src/app/model/cylinder.ts	236	topology-or-consumer	point-topology	leaf.joints.some((member) => member.id === slotA.id) &&	pending
src/app/model/cylinder.ts	237	topology-or-consumer	point-topology	leaf.joints.some((member) => member.id === slotB.id)	pending
src/app/model/cylinder.ts	239	topology-or-consumer	compound-material	if (!rod || !(rod.leaf instanceof RealLink) || !barrel) {	pending
src/app/model/cylinder.ts	243	topology-or-consumer	point-topology	const rodFar = rod.leaf.joints.find((member) => member.id !== pin.id);	pending
src/app/model/cylinder.ts	252	topology-or-consumer	point-topology	const barrelFar = barrel.leaf.joints.reduce((far, member) => {	pending
src/app/model/cylinder.ts	257	topology-or-consumer	point-topology	const barrelNear = barrel.leaf.joints.find((member) => member.id !== barrelFar.id)!;	pending
src/app/model/cylinder.ts	288	topology-or-consumer	point-topology	const members = [rodFar, ...barrel.joints];	pending
src/app/model/cylinder.ts	331	topology-or-consumer	point-topology	.filter((joint): joint is RealJoint => joint instanceof RealJoint)	pending
src/app/model/cylinder.ts	339	topology-or-consumer	point-topology	.filter((joint): joint is RealJoint => joint instanceof RealJoint)	pending
src/app/model/cylinder.ts	419	topology-or-consumer	compound-material	(node instanceof RealLink && node.subset.some((leaf) => holds(leaf)));	pending
src/app/model/cylinder.ts	479	topology-or-consumer	shape-frame	angleRad: number;	pending
src/app/model/cylinder.ts	519	topology-or-consumer	shape-frame	const angleRad = drawn < 1e-9 ? 0 : Math.atan2(dy, dx);	pending
src/app/model/cylinder.ts	522	topology-or-consumer	shape-frame	const ux = Math.cos(angleRad);	pending
src/app/model/cylinder.ts	523	topology-or-consumer	shape-frame	const uy = Math.sin(angleRad);	pending
src/app/model/cylinder.ts	526	topology-or-consumer	shape-frame	angleRad,	pending
src/app/model/cylinder.ts	868	topology-or-consumer	shape-frame	* the end a ram is anchored by; `angleRad` keeps the part on the axis the panel	pending
src/app/model/cylinder.ts	873	topology-or-consumer	shape-frame	angleRad: number,	pending
src/app/model/cylinder.ts	879	topology-or-consumer	shape-frame	const ux = Math.cos(angleRad);	pending
src/app/model/cylinder.ts	880	topology-or-consumer	shape-frame	const uy = Math.sin(angleRad);	pending
src/app/model/draw-order.ts	31	render-and-gesture	point-topology	const sliders = joints.filter((joint): joint is PrisJoint => joint instanceof PrisJoint);	pending
src/app/model/draw-order.ts	72	render-and-gesture	compound-material	const body = slider.links.find((member): member is SliderBlock => member instanceof SliderBlock);	pending
src/app/model/draw-order.ts	73	render-and-gesture	point-topology	const pin = body?.joints.find(	pending
src/app/model/draw-order.ts	74	render-and-gesture	point-topology	(joint): joint is RealJoint => joint instanceof RealJoint && !(joint instanceof PrisJoint)	pending
src/app/model/draw-order.ts	78	render-and-gesture	compound-material	(member): member is RealLink => member instanceof RealLink && !(member instanceof SliderBlock)	pending
src/app/model/drop-target.ts	117	topology-or-consumer	point-topology	if (source instanceof PrisJoint || target instanceof PrisJoint) return 'prismatic';	pending
src/app/model/drop-target.ts	118	topology-or-consumer	point-topology	if (!(source instanceof RealJoint) || !(target instanceof RealJoint)) return 'not-a-real-joint';	pending
src/app/model/drop-target.ts	187	topology-or-consumer	point-topology	return joint.connectedJoints.some((connected) => connected instanceof PrisJoint);	pending
src/app/model/drop-target.ts	192	topology-or-consumer	point-topology	return joint.connectedJoints.some(	pending
src/app/model/drop-target.ts	194	topology-or-consumer	point-topology	connected instanceof PrisJoint &&	pending
src/app/model/drop-target.ts	196	topology-or-consumer	point-topology	connected.carrier!.joints.some((member) => member.id === other.id)	pending
src/app/model/drop-target.ts	201	topology-or-consumer	point-topology	return new Set(link.joints.map((joint) => (joint.id === replace ? replacement! : joint.id)));	pending
src/app/model/drop-target.ts	231	topology-or-consumer	point-topology	if (!(candidate instanceof RevJoint)) return;	pending
src/app/model/drop-target.ts	289	topology-or-consumer	point-topology	if (carrier.joints.some((joint) => joint.id === source.id)) continue;	pending
src/app/model/drop-target.ts	338	topology-or-consumer	point-topology	const collect = (link: Link) => link.joints.forEach((joint) => members.add(joint.id));	pending
src/app/model/drop-target.ts	340	topology-or-consumer	compound-material	if (carrier instanceof RealLink) carrier.subset.forEach(collect);	pending
src/app/model/drop-target.ts	356	topology-or-consumer	compound-material	if (carrier instanceof RealLink && carrier.subset.length > 0) {	pending
src/app/model/drop-target.ts	357	topology-or-consumer	compound-material	const pools = carrier.subset	pending
src/app/model/drop-target.ts	359	topology-or-consumer	compound-material	(leaf): leaf is RealLink => leaf instanceof RealLink && !(leaf instanceof SliderBlock)	pending
src/app/model/drop-target.ts	361	topology-or-consumer	point-topology	.map((leaf) => leaf.joints);	pending
